_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp,elapsed_minutes,Weighted_Temp,Doneness_Score
2026-03-17 08:43:00.612000+00:00,31.57,31.704,33.099,31.281,31.084,1.5915666666666666,31.4234,0.4924836032271189
2026-03-17 08:43:01.212000+00:00,31.57,31.704,33.099,31.281,31.084,1.6015666666666666,31.4234,0.4924836032271189
2026-03-17 08:43:01.783000+00:00,31.57,31.704,33.099,31.281,31.084,1.6110833333333334,31.4234,0.4924836032271189
2026-03-17 08:43:02.338000+00:00,31.57,31.704,33.099,31.281,31.084,1.6203333333333334,31.4234,0.4924836032271189
2026-03-17 08:43:02.849000+00:00,31.58,31.717,33.049,31.3,31.1,1.62885,31.4394,0.49259796806966283
2026-03-17 08:43:03.424000+00:00,31.58,31.717,33.049,31.3,31.1,1.6384333333333332,31.4394,0.49259796806966283
2026-03-17 08:43:03.981000+00:00,31.58,31.717,33.049,31.3,31.1,1.6477166666666667,31.4394,0.49259796806966283
2026-03-17 08:43:04.489000+00:00,31.58,31.717,33.049,31.3,31.1,1.6561833333333333,31.4394,0.49259796806966283
2026-03-17 08:43:05.003000+00:00,31.573,31.736,32.859,31.3,31.067,1.6647500000000002,31.4418,0.5437163622648086
2026-03-17 08:43:05.575000+00:00,31.573,31.736,32.859,31.3,31.067,1.6742833333333331,31.4418,0.5437163622648086
2026-03-17 08:43:06.121000+00:00,31.573,31.736,32.859,31.3,31.067,1.6833833333333332,31.4418,0.5437163622648086
2026-03-17 08:43:06.643000+00:00,31.573,31.736,32.859,31.3,31.067,1.6920833333333334,31.4418,0.5437163622648086
2026-03-17 08:43:07.150000+00:00,31.551,31.751,32.981,31.285,31.083,1.7005333333333332,31.431400000000004,0.5055356443257907
2026-03-17 08:43:07.663000+00:00,31.551,31.751,32.981,31.285,31.083,1.7090833333333333,31.431400000000004,0.5055356443257907
2026-03-17 08:43:08.176000+00:00,31.551,31.751,32.981,31.285,31.083,1.7176333333333333,31.431400000000004,0.5055356443257907
2026-03-17 08:43:08.689000+00:00,31.551,31.751,32.981,31.285,31.083,1.7261833333333334,31.431400000000004,0.5055356443257907
2026-03-17 08:43:09.201000+00:00,31.538,31.762,33.361,31.285,31.069,1.7347166666666667,31.431,0.5251628440034265
2026-03-17 08:43:09.711000+00:00,31.538,31.762,33.361,31.285,31.069,1.7432166666666666,31.431,0.5251628440034265
2026-03-17 08:43:10.226000+00:00,31.538,31.762,33.361,31.285,31.069,1.7518,31.431,0.5251628440034265
2026-03-17 08:43:10.733000+00:00,31.538,31.762,33.361,31.285,31.069,1.7602499999999999,31.431,0.5251628440034265
2026-03-17 08:43:11.302000+00:00,31.554,31.775,33.53,31.285,31.077,1.7697333333333334,31.4368,0.5220318326248131
2026-03-17 08:43:11.860000+00:00,31.554,31.775,33.53,31.285,31.077,1.7790333333333335,31.4368,0.5220318326248131
2026-03-17 08:43:12.373000+00:00,31.554,31.775,33.53,31.285,31.077,1.7875833333333333,31.4368,0.5220318326248131
2026-03-17 08:43:12.891000+00:00,31.549,31.825,33.187,31.285,31.101,1.7962166666666666,31.4458,0.5004426769619288
2026-03-17 08:43:13.399000+00:00,31.549,31.825,33.187,31.285,31.101,1.8046833333333334,31.4458,0.5004426769619288
2026-03-17 08:43:13.910000+00:00,31.549,31.825,33.187,31.285,31.101,1.8132,31.4458,0.5004426769619288
2026-03-17 08:43:14.425000+00:00,31.549,31.825,33.187,31.285,31.101,1.8217833333333333,31.4458,0.5004426769619288
2026-03-17 08:43:14.933000+00:00,31.544,31.849,33.092,31.296,31.069,1.83025,31.456200000000003,0.5617211414312915
2026-03-17 08:43:15.443000+00:00,31.544,31.849,33.092,31.296,31.069,1.83875,31.456200000000003,0.5617211414312915
2026-03-17 08:43:15.958000+00:00,31.544,31.849,33.092,31.296,31.069,1.8473333333333335,31.456200000000003,0.5617211414312915
2026-03-17 08:43:16.470000+00:00,31.544,31.849,33.092,31.296,31.069,1.8558666666666668,31.456200000000003,0.5617211414312915
2026-03-17 08:43:17.025000+00:00,31.546,31.862,33.707,31.304,31.072,1.8651166666666665,31.464,0.5687093779015777
2026-03-17 08:43:17.598000+00:00,31.546,31.862,33.707,31.304,31.072,1.8746666666666667,31.464,0.5687093779015777
2026-03-17 08:43:18.169000+00:00,31.546,31.862,33.707,31.304,31.072,1.8841833333333333,31.464,0.5687093779015777
